# Optical Properties of organic hazes made under water-rich (1000x solar), 300 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted

#index wavelength(microns) n	k
21406 6.81232900e-01 1.59310680e+00 6.39422300e-03
21407 6.81255200e-01 1.59310470e+00 6.39177800e-03
21408 6.81277600e-01 1.59310150e+00 6.38918400e-03
21409 6.81300000e-01 1.59309740e+00 6.38696500e-03
21410 6.81322400e-01 1.59309250e+00 6.38562900e-03
21411 6.81344800e-01 1.59308770e+00 6.38542000e-03
21412 6.81367100e-01 1.59308350e+00 6.38611200e-03
21413 6.81389500e-01 1.59308040e+00 6.38704200e-03
21414 6.81411900e-01 1.59307830e+00 6.38743900e-03
21415 6.81434300e-01 1.59307620e+00 6.38682900e-03
21416 6.81456700e-01 1.59307400e+00 6.38527500e-03
21417 6.81479100e-01 1.59307080e+00 6.38328000e-03
21418 6.81501500e-01 1.59306660e+00 6.38148400e-03
21419 6.81523900e-01 1.59306190e+00 6.38034300e-03
21420 6.81546300e-01 1.59305700e+00 6.38000200e-03
21421 6.81568700e-01 1.59305240e+00 6.38033100e-03
21422 6.81591100e-01 1.59304820e+00 6.38106100e-03
21423 6.81613500e-01 1.59304470e+00 6.38189900e-03
21424 6.81635900e-01 1.59304140e+00 6.38260600e-03
21425 6.81658300e-01 1.59303860e+00 6.38303600e-03
21426 6.81680700e-01 1.59303570e+00 6.38316000e-03
21427 6.81703100e-01 1.59303290e+00 6.38305400e-03
21428 6.81725500e-01 1.59302990e+00 6.38284500e-03
21429 6.81747900e-01 1.59302680e+00 6.38263200e-03
21430 6.81770300e-01 1.59302370e+00 6.38243400e-03
21431 6.81792700e-01 1.59302060e+00 6.38220200e-03
21432 6.81815100e-01 1.59301770e+00 6.38185700e-03
21433 6.81837500e-01 1.59301450e+00 6.38132800e-03
21434 6.81859900e-01 1.59301140e+00 6.38059700e-03
21435 6.81882400e-01 1.59300780e+00 6.37976600e-03
21436 6.81904800e-01 1.59300380e+00 6.37908700e-03
21437 6.81927200e-01 1.59299950e+00 6.37889500e-03
21438 6.81949600e-01 1.59299520e+00 6.37940400e-03
21439 6.81972000e-01 1.59299140e+00 6.38050900e-03
21440 6.81994500e-01 1.59298850e+00 6.38173800e-03
21441 6.82016900e-01 1.59298640e+00 6.38248200e-03
21442 6.82039300e-01 1.59298430e+00 6.38235000e-03
21443 6.82061800e-01 1.59298210e+00 6.38143400e-03
21444 6.82084200e-01 1.59297910e+00 6.38023700e-03
21445 6.82106600e-01 1.59297540e+00 6.37932300e-03
21446 6.82129000e-01 1.59297150e+00 6.37895800e-03
21447 6.82151500e-01 1.59296780e+00 6.37900600e-03
21448 6.82173900e-01 1.59296450e+00 6.37911600e-03
21449 6.82196400e-01 1.59296130e+00 6.37903500e-03
21450 6.82218800e-01 1.59295820e+00 6.37876600e-03
21451 6.82241200e-01 1.59295470e+00 6.37847300e-03
21452 6.82263700e-01 1.59295130e+00 6.37826700e-03
21453 6.82286100e-01 1.59294790e+00 6.37810800e-03
21454 6.82308600e-01 1.59294460e+00 6.37787100e-03
21455 6.82331000e-01 1.59294110e+00 6.37749400e-03
21456 6.82353500e-01 1.59293730e+00 6.37709300e-03
21457 6.82375900e-01 1.59293320e+00 6.37693700e-03
21458 6.82398400e-01 1.59292890e+00 6.37730800e-03
21459 6.82420800e-01 1.59292480e+00 6.37829900e-03
21460 6.82443300e-01 1.59292110e+00 6.37972200e-03
21461 6.82465700e-01 1.59291830e+00 6.38118800e-03
21462 6.82488200e-01 1.59291610e+00 6.38232200e-03
21463 6.82510600e-01 1.59291410e+00 6.38296000e-03
21464 6.82533100e-01 1.59291210e+00 6.38316400e-03
21465 6.82555600e-01 1.59291010e+00 6.38306600e-03
21466 6.82578000e-01 1.59290810e+00 6.38269700e-03
21467 6.82600500e-01 1.59290590e+00 6.38198200e-03
21468 6.82623000e-01 1.59290360e+00 6.38089900e-03
21469 6.82645400e-01 1.59290050e+00 6.37961700e-03
21470 6.82667900e-01 1.59289710e+00 6.37848500e-03
21471 6.82690400e-01 1.59289330e+00 6.37784600e-03
21472 6.82712800e-01 1.59288960e+00 6.37780100e-03
21473 6.82735300e-01 1.59288640e+00 6.37807600e-03
21474 6.82757800e-01 1.59288380e+00 6.37813800e-03
21475 6.82780300e-01 1.59288150e+00 6.37750900e-03
21476 6.82802700e-01 1.59287870e+00 6.37610500e-03
21477 6.82825200e-01 1.59287520e+00 6.37435700e-03
21478 6.82847700e-01 1.59287040e+00 6.37300100e-03
21479 6.82870200e-01 1.59286540e+00 6.37263200e-03
21480 6.82892700e-01 1.59286050e+00 6.37336000e-03
21481 6.82915100e-01 1.59285630e+00 6.37480900e-03
21482 6.82937600e-01 1.59285300e+00 6.37638800e-03
21483 6.82960100e-01 1.59285040e+00 6.37761100e-03
21484 6.82982600e-01 1.59284820e+00 6.37827700e-03
21485 6.83005100e-01 1.59284600e+00 6.37846400e-03
21486 6.83027600e-01 1.59284380e+00 6.37836400e-03
21487 6.83050100e-01 1.59284120e+00 6.37812300e-03
21488 6.83072600e-01 1.59283880e+00 6.37771100e-03
21489 6.83095100e-01 1.59283630e+00 6.37700400e-03
21490 6.83117600e-01 1.59283360e+00 6.37597600e-03
21491 6.83140100e-01 1.59283020e+00 6.37486200e-03
21492 6.83162600e-01 1.59282650e+00 6.37405400e-03
21493 6.83185100e-01 1.59282250e+00 6.37382600e-03
21494 6.83207600e-01 1.59281880e+00 6.37409700e-03
21495 6.83230100e-01 1.59281580e+00 6.37449100e-03
21496 6.83252600e-01 1.59281280e+00 6.37461000e-03
21497 6.83275100e-01 1.59281020e+00 6.37429500e-03
21498 6.83297600e-01 1.59280730e+00 6.37365700e-03
21499 6.83320100e-01 1.59280400e+00 6.37295000e-03
21500 6.83342600e-01 1.59280050e+00 6.37240900e-03
21501 6.83365200e-01 1.59279690e+00 6.37214500e-03
21502 6.83387700e-01 1.59279340e+00 6.37209900e-03
21503 6.83410200e-01 1.59279010e+00 6.37209500e-03
21504 6.83432700e-01 1.59278700e+00 6.37195300e-03
21505 6.83455200e-01 1.59278360e+00 6.37159900e-03
21506 6.83477700e-01 1.59278030e+00 6.37111900e-03
21507 6.83500300e-01 1.59277650e+00 6.37068800e-03
21508 6.83522800e-01 1.59277250e+00 6.37049400e-03
21509 6.83545300e-01 1.59276840e+00 6.37068700e-03
21510 6.83567900e-01 1.59276440e+00 6.37136500e-03
21511 6.83590400e-01 1.59276070e+00 6.37249900e-03
21512 6.83612900e-01 1.59275760e+00 6.37386300e-03
21513 6.83635400e-01 1.59275530e+00 6.37509300e-03
21514 6.83658000e-01 1.59275320e+00 6.37585000e-03
21515 6.83680500e-01 1.59275160e+00 6.37598200e-03
21516 6.83703100e-01 1.59274970e+00 6.37553000e-03
21517 6.83725600e-01 1.59274760e+00 6.37465300e-03
21518 6.83748100e-01 1.59274500e+00 6.37352800e-03
21519 6.83770700e-01 1.59274190e+00 6.37234800e-03
21520 6.83793200e-01 1.59273840e+00 6.37133300e-03
21521 6.83815800e-01 1.59273450e+00 6.37072200e-03
21522 6.83838300e-01 1.59273050e+00 6.37068300e-03
21523 6.83860900e-01 1.59272660e+00 6.37124000e-03
21524 6.83883400e-01 1.59272360e+00 6.37217200e-03
21525 6.83906000e-01 1.59272130e+00 6.37300100e-03
21526 6.83928500e-01 1.59271960e+00 6.37314700e-03
21527 6.83951100e-01 1.59271790e+00 6.37226300e-03
21528 6.83973600e-01 1.59271560e+00 6.37053300e-03
21529 6.83996200e-01 1.59271220e+00 6.36863300e-03
21530 6.84018700e-01 1.59270800e+00 6.36733600e-03
21531 6.84041300e-01 1.59270360e+00 6.36699400e-03
21532 6.84063800e-01 1.59269950e+00 6.36735500e-03
21533 6.84086400e-01 1.59269640e+00 6.36779500e-03
21534 6.84109000e-01 1.59269360e+00 6.36776000e-03
21535 6.84131500e-01 1.59269070e+00 6.36707800e-03
21536 6.84154100e-01 1.59268730e+00 6.36602500e-03
21537 6.84176700e-01 1.59268310e+00 6.36515600e-03
21538 6.84199200e-01 1.59267840e+00 6.36502900e-03
21539 6.84221800e-01 1.59267380e+00 6.36589500e-03
21540 6.84244400e-01 1.59267010e+00 6.36750300e-03
21541 6.84267000e-01 1.59266730e+00 6.36919100e-03
21542 6.84289500e-01 1.59266560e+00 6.37023700e-03
21543 6.84312100e-01 1.59266410e+00 6.37025500e-03
21544 6.84334700e-01 1.59266220e+00 6.36937600e-03
21545 6.84357300e-01 1.59265950e+00 6.36810200e-03
21546 6.84379900e-01 1.59265610e+00 6.36698300e-03
21547 6.84402400e-01 1.59265230e+00 6.36635900e-03
21548 6.84425000e-01 1.59264850e+00 6.36630400e-03
21549 6.84447600e-01 1.59264500e+00 6.36669800e-03
21550 6.84470200e-01 1.59264180e+00 6.36732600e-03
21551 6.84492800e-01 1.59263930e+00 6.36790500e-03
21552 6.84515400e-01 1.59263730e+00 6.36806700e-03
21553 6.84538000e-01 1.59263560e+00 6.36743300e-03
21554 6.84560600e-01 1.59263340e+00 6.36586600e-03
21555 6.84583200e-01 1.59263030e+00 6.36372700e-03
21556 6.84605700e-01 1.59262600e+00 6.36184900e-03
21557 6.84628300e-01 1.59262090e+00 6.36108200e-03
21558 6.84650900e-01 1.59261610e+00 6.36169300e-03
21559 6.84673500e-01 1.59261210e+00 6.36308900e-03
21560 6.84696100e-01 1.59260960e+00 6.36419700e-03
21561 6.84718800e-01 1.59260760e+00 6.36421300e-03
21562 6.84741400e-01 1.59260510e+00 6.36313700e-03
21563 6.84764000e-01 1.59260160e+00 6.36170400e-03
21564 6.84786600e-01 1.59259720e+00 6.36083900e-03
21565 6.84809200e-01 1.59259240e+00 6.36107500e-03
21566 6.84831800e-01 1.59258820e+00 6.36227700e-03
21567 6.84854400e-01 1.59258510e+00 6.36381900e-03
21568 6.84877000e-01 1.59258260e+00 6.36497800e-03
21569 6.84899600e-01 1.59258080e+00 6.36533700e-03
21570 6.84922300e-01 1.59257880e+00 6.36493300e-03
21571 6.84944900e-01 1.59257630e+00 6.36412500e-03
21572 6.84967500e-01 1.59257340e+00 6.36326800e-03
21573 6.84990100e-01 1.59257020e+00 6.36247900e-03
21574 6.85012700e-01 1.59256690e+00 6.36168900e-03
21575 6.85035400e-01 1.59256320e+00 6.36088900e-03
21576 6.85058000e-01 1.59255910e+00 6.36031500e-03
21577 6.85080600e-01 1.59255430e+00 6.36039400e-03
21578 6.85103200e-01 1.59255000e+00 6.36142400e-03
21579 6.85125900e-01 1.59254630e+00 6.36327400e-03
21580 6.85148500e-01 1.59254380e+00 6.36530900e-03
21581 6.85171100e-01 1.59254250e+00 6.36668100e-03
21582 6.85193800e-01 1.59254170e+00 6.36679900e-03
21583 6.85216400e-01 1.59254050e+00 6.36569600e-03
21584 6.85239100e-01 1.59253830e+00 6.36397300e-03
21585 6.85261700e-01 1.59253530e+00 6.36237200e-03
21586 6.85284300e-01 1.59253160e+00 6.36130700e-03
21587 6.85307000e-01 1.59252810e+00 6.36071200e-03
21588 6.85329600e-01 1.59252460e+00 6.36029600e-03
21589 6.85352300e-01 1.59252120e+00 6.35988500e-03
21590 6.85374900e-01 1.59251770e+00 6.35956800e-03
21591 6.85397600e-01 1.59251410e+00 6.35952900e-03
21592 6.85420200e-01 1.59251070e+00 6.35982800e-03
21593 6.85442900e-01 1.59250770e+00 6.36029000e-03
21594 6.85465500e-01 1.59250530e+00 6.36058300e-03
21595 6.85488200e-01 1.59250300e+00 6.36039900e-03
21596 6.85510800e-01 1.59250090e+00 6.35960200e-03
21597 6.85533500e-01 1.59249840e+00 6.35829700e-03
21598 6.85556100e-01 1.59249530e+00 6.35678600e-03
21599 6.85578800e-01 1.59249170e+00 6.35540500e-03
21600 6.85601500e-01 1.59248770e+00 6.35436500e-03
21601 6.85624100e-01 1.59248350e+00 6.35370500e-03
21602 6.85646800e-01 1.59247940e+00 6.35335400e-03
21603 6.85669500e-01 1.59247560e+00 6.35321100e-03
21604 6.85692100e-01 1.59247150e+00 6.35317000e-03
21605 6.85714800e-01 1.59246790e+00 6.35312200e-03
21606 6.85737500e-01 1.59246410e+00 6.35302300e-03
21607 6.85760200e-01 1.59246020e+00 6.35294200e-03
21608 6.85782800e-01 1.59245610e+00 6.35305500e-03
21609 6.85805500e-01 1.59245190e+00 6.35353900e-03
21610 6.85828200e-01 1.59244790e+00 6.35446300e-03
21611 6.85850900e-01 1.59244430e+00 6.35575800e-03
21612 6.85873500e-01 1.59244130e+00 6.35725800e-03
21613 6.85896200e-01 1.59243860e+00 6.35869500e-03
21614 6.85918900e-01 1.59243690e+00 6.35972500e-03
21615 6.85941600e-01 1.59243550e+00 6.36002500e-03
21616 6.85964300e-01 1.59243390e+00 6.35947000e-03
21617 6.85987000e-01 1.59243190e+00 6.35826000e-03
21618 6.86009700e-01 1.59242900e+00 6.35685300e-03
21619 6.86032300e-01 1.59242550e+00 6.35574400e-03
21620 6.86055000e-01 1.59242160e+00 6.35523000e-03
21621 6.86077700e-01 1.59241800e+00 6.35528200e-03
21622 6.86100400e-01 1.59241450e+00 6.35558300e-03
21623 6.86123100e-01 1.59241170e+00 6.35572700e-03
21624 6.86145800e-01 1.59240890e+00 6.35548800e-03
21625 6.86168500e-01 1.59240580e+00 6.35501000e-03
21626 6.86191200e-01 1.59240230e+00 6.35471200e-03
21627 6.86213900e-01 1.59239880e+00 6.35492500e-03
21628 6.86236600e-01 1.59239570e+00 6.35555200e-03
21629 6.86259300e-01 1.59239340e+00 6.35607400e-03
21630 6.86282000e-01 1.59239160e+00 6.35589600e-03
21631 6.86304700e-01 1.59238950e+00 6.35475800e-03
21632 6.86327500e-01 1.59238690e+00 6.35288300e-03
21633 6.86350200e-01 1.59238320e+00 6.35082700e-03
21634 6.86372900e-01 1.59237840e+00 6.34925100e-03
21635 6.86395600e-01 1.59237290e+00 6.34872200e-03
21636 6.86418300e-01 1.59236730e+00 6.34953800e-03
21637 6.86441000e-01 1.59236260e+00 6.35155900e-03
21638 6.86463800e-01 1.59235910e+00 6.35418600e-03
21639 6.86486500e-01 1.59235710e+00 6.35655900e-03
21640 6.86509200e-01 1.59235590e+00 6.35794100e-03
21641 6.86531900e-01 1.59235520e+00 6.35803800e-03
21642 6.86554600e-01 1.59235380e+00 6.35707100e-03
21643 6.86577400e-01 1.59235150e+00 6.35564000e-03
21644 6.86600100e-01 1.59234840e+00 6.35443600e-03
21645 6.86622800e-01 1.59234480e+00 6.35395400e-03
21646 6.86645600e-01 1.59234150e+00 6.35423700e-03
21647 6.86668300e-01 1.59233900e+00 6.35482200e-03
21648 6.86691000e-01 1.59233740e+00 6.35495800e-03
21649 6.86713800e-01 1.59233590e+00 6.35403900e-03
21650 6.86736500e-01 1.59233420e+00 6.35197700e-03
21651 6.86759200e-01 1.59233110e+00 6.34929600e-03
21652 6.86782000e-01 1.59232680e+00 6.34687400e-03
21653 6.86804700e-01 1.59232150e+00 6.34549500e-03
21654 6.86827500e-01 1.59231620e+00 6.34545600e-03
21655 6.86850200e-01 1.59231150e+00 6.34642500e-03
21656 6.86873000e-01 1.59230780e+00 6.34767300e-03
21657 6.86895700e-01 1.59230500e+00 6.34854300e-03
21658 6.86918500e-01 1.59230210e+00 6.34885100e-03
21659 6.86941200e-01 1.59229920e+00 6.34889000e-03
21660 6.86964000e-01 1.59229620e+00 6.34905100e-03
21661 6.86986700e-01 1.59229330e+00 6.34940400e-03
21662 6.87009500e-01 1.59229080e+00 6.34964200e-03
21663 6.87032200e-01 1.59228860e+00 6.34942800e-03
21664 6.87055000e-01 1.59228620e+00 6.34871800e-03
21665 6.87077700e-01 1.59228350e+00 6.34776100e-03
21666 6.87100500e-01 1.59228050e+00 6.34682000e-03
21667 6.87123300e-01 1.59227720e+00 6.34595300e-03
21668 6.87146000e-01 1.59227400e+00 6.34506400e-03
21669 6.87168800e-01 1.59227050e+00 6.34408700e-03
21670 6.87191600e-01 1.59226670e+00 6.34308800e-03
21671 6.87214300e-01 1.59226270e+00 6.34220200e-03
21672 6.87237100e-01 1.59225820e+00 6.34156200e-03
21673 6.87259900e-01 1.59225350e+00 6.34131200e-03
21674 6.87282600e-01 1.59224870e+00 6.34164200e-03
21675 6.87305400e-01 1.59224400e+00 6.34273300e-03
21676 6.87328200e-01 1.59223950e+00 6.34459900e-03
21677 6.87351000e-01 1.59223630e+00 6.34695100e-03
21678 6.87373800e-01 1.59223420e+00 6.34921900e-03
21679 6.87396500e-01 1.59223310e+00 6.35074300e-03
21680 6.87419300e-01 1.59223240e+00 6.35104500e-03
21681 6.87442100e-01 1.59223150e+00 6.35008000e-03
21682 6.87464900e-01 1.59222960e+00 6.34828800e-03
21683 6.87487700e-01 1.59222650e+00 6.34642800e-03
21684 6.87510500e-01 1.59222270e+00 6.34521000e-03
21685 6.87533300e-01 1.59221830e+00 6.34497800e-03
21686 6.87556000e-01 1.59221470e+00 6.34561200e-03
21687 6.87578800e-01 1.59221180e+00 6.34662400e-03
21688 6.87601600e-01 1.59220980e+00 6.34738700e-03
21689 6.87624400e-01 1.59220860e+00 6.34732100e-03
21690 6.87647200e-01 1.59220740e+00 6.34608400e-03
21691 6.87670000e-01 1.59220550e+00 6.34373900e-03
21692 6.87692800e-01 1.59220230e+00 6.34085600e-03
21693 6.87715600e-01 1.59219790e+00 6.33832300e-03
21694 6.87738400e-01 1.59219230e+00 6.33693800e-03
21695 6.87761200e-01 1.59218690e+00 6.33695100e-03
21696 6.87784000e-01 1.59218230e+00 6.33792400e-03
21697 6.87806900e-01 1.59217880e+00 6.33899900e-03
21698 6.87829700e-01 1.59217610e+00 6.33942500e-03
21699 6.87852500e-01 1.59217330e+00 6.33896000e-03
21700 6.87875300e-01 1.59216990e+00 6.33794900e-03
21701 6.87898100e-01 1.59216570e+00 6.33706000e-03
21702 6.87920900e-01 1.59216100e+00 6.33687400e-03
21703 6.87943700e-01 1.59215610e+00 6.33756700e-03
21704 6.87966600e-01 1.59215200e+00 6.33886900e-03
21705 6.87989400e-01 1.59214850e+00 6.34031000e-03
21706 6.88012200e-01 1.59214550e+00 6.34156600e-03
21707 6.88035000e-01 1.59214270e+00 6.34261300e-03
21708 6.88057800e-01 1.59214010e+00 6.34358800e-03
21709 6.88080700e-01 1.59213780e+00 6.34451700e-03
21710 6.88103500e-01 1.59213580e+00 6.34518900e-03
21711 6.88126300e-01 1.59213420e+00 6.34529500e-03
21712 6.88149200e-01 1.59213220e+00 6.34474200e-03
21713 6.88172000e-01 1.59212990e+00 6.34378500e-03
21714 6.88194800e-01 1.59212690e+00 6.34290000e-03
21715 6.88217700e-01 1.59212350e+00 6.34245100e-03
21716 6.88240500e-01 1.59212030e+00 6.34246600e-03
21717 6.88263300e-01 1.59211750e+00 6.34263600e-03
21718 6.88286200e-01 1.59211510e+00 6.34255400e-03
21719 6.88309000e-01 1.59211270e+00 6.34201200e-03
21720 6.88331900e-01 1.59211000e+00 6.34114400e-03
21721 6.88354700e-01 1.59210670e+00 6.34031700e-03
21722 6.88377600e-01 1.59210340e+00 6.33981800e-03
21723 6.88400400e-01 1.59210030e+00 6.33961000e-03
21724 6.88423300e-01 1.59209740e+00 6.33934400e-03
21725 6.88446100e-01 1.59209470e+00 6.33866900e-03
21726 6.88469000e-01 1.59209160e+00 6.33756800e-03
21727 6.88491800e-01 1.59208790e+00 6.33643200e-03
21728 6.88514700e-01 1.59208370e+00 6.33577100e-03
21729 6.88537500e-01 1.59207960e+00 6.33583500e-03
21730 6.88560400e-01 1.59207570e+00 6.33643000e-03
21731 6.88583200e-01 1.59207270e+00 6.33705100e-03
21732 6.88606100e-01 1.59207010e+00 6.33721300e-03
21733 6.88629000e-01 1.59206750e+00 6.33673500e-03
21734 6.88651800e-01 1.59206440e+00 6.33581900e-03
21735 6.88674700e-01 1.59206080e+00 6.33489200e-03
21736 6.88697600e-01 1.59205660e+00 6.33433800e-03
21737 6.88720400e-01 1.59205240e+00 6.33431000e-03
21738 6.88743300e-01 1.59204830e+00 6.33475400e-03
21739 6.88766200e-01 1.59204410e+00 6.33557100e-03
21740 6.88789000e-01 1.59204050e+00 6.33672400e-03
21741 6.88811900e-01 1.59203740e+00 6.33817300e-03
21742 6.88834800e-01 1.59203490e+00 6.33968500e-03
21743 6.88857700e-01 1.59203320e+00 6.34079400e-03
21744 6.88880600e-01 1.59203200e+00 6.34102800e-03
21745 6.88903400e-01 1.59203060e+00 6.34025400e-03
21746 6.88926300e-01 1.59202850e+00 6.33882000e-03
21747 6.88949200e-01 1.59202570e+00 6.33735700e-03
21748 6.88972100e-01 1.59202200e+00 6.33637500e-03
21749 6.88995000e-01 1.59201850e+00 6.33597300e-03
21750 6.89017900e-01 1.59201530e+00 6.33583500e-03
21751 6.89040800e-01 1.59201240e+00 6.33550200e-03
21752 6.89063600e-01 1.59200950e+00 6.33469800e-03
21753 6.89086500e-01 1.59200610e+00 6.33353600e-03
21754 6.89109400e-01 1.59200200e+00 6.33248200e-03
21755 6.89132300e-01 1.59199730e+00 6.33210100e-03
21756 6.89155200e-01 1.59199260e+00 6.33274500e-03
21757 6.89178100e-01 1.59198820e+00 6.33433300e-03
21758 6.89201000e-01 1.59198510e+00 6.33637700e-03
21759 6.89223900e-01 1.59198310e+00 6.33819100e-03
21760 6.89246800e-01 1.59198200e+00 6.33918900e-03
21761 6.89269700e-01 1.59198110e+00 6.33906800e-03
21762 6.89292600e-01 1.59198000e+00 6.33789800e-03
21763 6.89315600e-01 1.59197800e+00 6.33605000e-03
21764 6.89338500e-01 1.59197520e+00 6.33402500e-03
21765 6.89361400e-01 1.59197170e+00 6.33225200e-03
21766 6.89384300e-01 1.59196740e+00 6.33096700e-03
21767 6.89407200e-01 1.59196320e+00 6.33020500e-03
21768 6.89430100e-01 1.59195900e+00 6.32990000e-03
21769 6.89453000e-01 1.59195480e+00 6.32998300e-03
21770 6.89476000e-01 1.59195090e+00 6.33038800e-03
21771 6.89498900e-01 1.59194740e+00 6.33098800e-03
21772 6.89521800e-01 1.59194430e+00 6.33156500e-03
21773 6.89544700e-01 1.59194150e+00 6.33188700e-03
21774 6.89567600e-01 1.59193900e+00 6.33181300e-03
21775 6.89590600e-01 1.59193600e+00 6.33136900e-03
21776 6.89613500e-01 1.59193290e+00 6.33072700e-03
21777 6.89636400e-01 1.59192940e+00 6.33011900e-03
21778 6.89659400e-01 1.59192560e+00 6.32973300e-03
21779 6.89682300e-01 1.59192170e+00 6.32966300e-03
21780 6.89705200e-01 1.59191770e+00 6.32992200e-03
21781 6.89728200e-01 1.59191390e+00 6.33048900e-03
21782 6.89751100e-01 1.59191020e+00 6.33132500e-03
21783 6.89774000e-01 1.59190690e+00 6.33237400e-03
21784 6.89797000e-01 1.59190370e+00 6.33353900e-03
21785 6.89819900e-01 1.59190110e+00 6.33470200e-03
21786 6.89842900e-01 1.59189880e+00 6.33575500e-03
21787 6.89865800e-01 1.59189690e+00 6.33661500e-03
21788 6.89888800e-01 1.59189520e+00 6.33719600e-03
21789 6.89911700e-01 1.59189380e+00 6.33737300e-03
21790 6.89934700e-01 1.59189250e+00 6.33701900e-03
21791 6.89957600e-01 1.59189100e+00 6.33607800e-03
21792 6.89980600e-01 1.59188930e+00 6.33465400e-03
21793 6.90003500e-01 1.59188670e+00 6.33297400e-03
21794 6.90026500e-01 1.59188390e+00 6.33131000e-03
21795 6.90049400e-01 1.59188050e+00 6.32987900e-03
21796 6.90072400e-01 1.59187690e+00 6.32880700e-03
21797 6.90095400e-01 1.59187330e+00 6.32810000e-03
21798 6.90118300e-01 1.59186980e+00 6.32766100e-03
21799 6.90141300e-01 1.59186670e+00 6.32728100e-03
21800 6.90164200e-01 1.59186370e+00 6.32668000e-03
21801 6.90187200e-01 1.59186090e+00 6.32563300e-03
21802 6.90210200e-01 1.59185750e+00 6.32412300e-03
21803 6.90233100e-01 1.59185360e+00 6.32241200e-03
21804 6.90256100e-01 1.59184870e+00 6.32098000e-03
21805 6.90279100e-01 1.59184320e+00 6.32033600e-03
21806 6.90302100e-01 1.59183760e+00 6.32078400e-03
21807 6.90325000e-01 1.59183230e+00 6.32230200e-03
21808 6.90348000e-01 1.59182780e+00 6.32458000e-03
21809 6.90371000e-01 1.59182440e+00 6.32717500e-03
21810 6.90394000e-01 1.59182210e+00 6.32963400e-03
21811 6.90417000e-01 1.59182040e+00 6.33159200e-03
21812 6.90439900e-01 1.59181960e+00 6.33278500e-03
21813 6.90462900e-01 1.59181900e+00 6.33306300e-03
21814 6.90485900e-01 1.59181820e+00 6.33240400e-03
21815 6.90508900e-01 1.59181700e+00 6.33095600e-03
21816 6.90531900e-01 1.59181500e+00 6.32903800e-03
21817 6.90554900e-01 1.59181220e+00 6.32708700e-03
21818 6.90577900e-01 1.59180870e+00 6.32551400e-03
21819 6.90600900e-01 1.59180520e+00 6.32451500e-03
21820 6.90623900e-01 1.59180150e+00 6.32392400e-03
21821 6.90646900e-01 1.59179850e+00 6.32329800e-03
21822 6.90669900e-01 1.59179550e+00 6.32220000e-03
21823 6.90692900e-01 1.59179200e+00 6.32057600e-03
21824 6.90715900e-01 1.59178750e+00 6.31890200e-03
21825 6.90738900e-01 1.59178210e+00 6.31793800e-03
21826 6.90761900e-01 1.59177640e+00 6.31827500e-03
21827 6.90784900e-01 1.59177120e+00 6.31995200e-03
21828 6.90807900e-01 1.59176720e+00 6.32242100e-03
21829 6.90830900e-01 1.59176430e+00 6.32486900e-03
