# Optical Properties of organic hazes made under water-rich (1000x solar), 400 K exoplanet conditions
# Citation: He, C., Radke, M.J., Moran, S.E., Hörst, S.M., Lewis, N.K., Moses, J.I., Batalha, N.E., Kempton, E.M.-R., Marley, M.S., Morley, C.V., Valenti, J.A., Vuitton, V. Optical Properties of Organic Haze Analogues in Water-rich Exoplanet Atmospheres Observable with JWST, Nature Astronomy, resubmitted
#index wavelength(microns) n	k
48259 5.77256210e+00 1.48661210e+00 3.98503460e-02
48260 5.77416920e+00 1.48637670e+00 4.01701780e-02
48261 5.77577720e+00 1.48600830e+00 4.04432440e-02
48262 5.77738600e+00 1.48549120e+00 4.08337650e-02
48263 5.77899580e+00 1.48495170e+00 4.14345390e-02
48264 5.78060640e+00 1.48453630e+00 4.22032360e-02
48265 5.78221790e+00 1.48430550e+00 4.30045350e-02
48266 5.78383040e+00 1.48420640e+00 4.37211400e-02
48267 5.78544370e+00 1.48414140e+00 4.43291360e-02
48268 5.78705800e+00 1.48405030e+00 4.48771160e-02
48269 5.78867310e+00 1.48393400e+00 4.54161190e-02
48270 5.79028920e+00 1.48381950e+00 4.59579860e-02
48271 5.79190610e+00 1.48371950e+00 4.64839280e-02
48272 5.79352400e+00 1.48362040e+00 4.69752100e-02
48273 5.79514270e+00 1.48349540e+00 4.74331750e-02
48274 5.79676240e+00 1.48332350e+00 4.78795650e-02
48275 5.79838290e+00 1.48310150e+00 4.83490930e-02
48276 5.80000440e+00 1.48285340e+00 4.88744930e-02
48277 5.80162680e+00 1.48261910e+00 4.94597180e-02
48278 5.80325010e+00 1.48242310e+00 5.00773550e-02
48279 5.80487430e+00 1.48226440e+00 5.07037170e-02
48280 5.80649940e+00 1.48214040e+00 5.13316350e-02
48281 5.80812540e+00 1.48203800e+00 5.19404200e-02
48282 5.80975230e+00 1.48195920e+00 5.25503690e-02
48283 5.81138020e+00 1.48186990e+00 5.31152430e-02
48284 5.81300890e+00 1.48186430e+00 5.37685570e-02
48285 5.81463860e+00 1.48186360e+00 5.41707810e-02
48286 5.81626910e+00 1.48171850e+00 5.46026210e-02
48287 5.81790060e+00 1.48150500e+00 5.50638290e-02
48288 5.81953300e+00 1.48120690e+00 5.55823290e-02
48289 5.82116640e+00 1.48093410e+00 5.62882900e-02
48290 5.82280060e+00 1.48076740e+00 5.70023760e-02
48291 5.82443580e+00 1.48065410e+00 5.77062270e-02
48292 5.82607180e+00 1.48058570e+00 5.83787610e-02
48293 5.82770880e+00 1.48046460e+00 5.89483340e-02
48294 5.82934680e+00 1.48021840e+00 5.95786840e-02
48295 5.83098560e+00 1.47994100e+00 6.03767710e-02
48296 5.83262540e+00 1.47976470e+00 6.13328850e-02
48297 5.83426600e+00 1.47976750e+00 6.23466980e-02
48298 5.83590760e+00 1.47994020e+00 6.33057770e-02
48299 5.83755020e+00 1.48021780e+00 6.41437390e-02
48300 5.83919360e+00 1.48052350e+00 6.48434110e-02
48301 5.84083800e+00 1.48078390e+00 6.54218530e-02
48302 5.84248330e+00 1.48094100e+00 6.59369160e-02
48303 5.84412950e+00 1.48098900e+00 6.64880690e-02
48304 5.84577670e+00 1.48100710e+00 6.71613910e-02
48305 5.84742480e+00 1.48112390e+00 6.79445260e-02
48306 5.84907380e+00 1.48141210e+00 6.87064020e-02
48307 5.85072380e+00 1.48180730e+00 6.92914890e-02
48308 5.85237460e+00 1.48214190e+00 6.96564700e-02
48309 5.85402650e+00 1.48227810e+00 6.99123440e-02
48310 5.85567920e+00 1.48220460e+00 7.02312130e-02
48311 5.85733290e+00 1.48202310e+00 7.07222310e-02
48312 5.85898750e+00 1.48185650e+00 7.13869060e-02
48313 5.86064310e+00 1.48177810e+00 7.21616140e-02
48314 5.86229950e+00 1.48180200e+00 7.29814010e-02
48315 5.86395700e+00 1.48191550e+00 7.38110870e-02
48316 5.86561530e+00 1.48211490e+00 7.46392970e-02
48317 5.86727460e+00 1.48241930e+00 7.54457560e-02
48318 5.86893480e+00 1.48281250e+00 7.61516620e-02
48319 5.87059600e+00 1.48324590e+00 7.67395250e-02
48320 5.87225810e+00 1.48365460e+00 7.71715970e-02
48321 5.87392120e+00 1.48393730e+00 7.74756340e-02
48322 5.87558520e+00 1.48405820e+00 7.77720350e-02
48323 5.87725010e+00 1.48402950e+00 7.81134710e-02
48324 5.87891600e+00 1.48390460e+00 7.86006660e-02
48325 5.88058290e+00 1.48372210e+00 7.92163260e-02
48326 5.88225060e+00 1.48363620e+00 8.01148690e-02
48327 5.88391940e+00 1.48377690e+00 8.10345530e-02
48328 5.88558900e+00 1.48406310e+00 8.18897400e-02
48329 5.88725970e+00 1.48448650e+00 8.26636810e-02
48330 5.88893120e+00 1.48488860e+00 8.31548050e-02
48331 5.89060370e+00 1.48510390e+00 8.35996090e-02
48332 5.89227720e+00 1.48520420e+00 8.41121230e-02
48333 5.89395160e+00 1.48521760e+00 8.46784870e-02
48334 5.89562700e+00 1.48514470e+00 8.53947570e-02
48335 5.89730330e+00 1.48516710e+00 8.63867060e-02
48336 5.89898060e+00 1.48540280e+00 8.74220810e-02
48337 5.90065880e+00 1.48581990e+00 8.84545760e-02
48338 5.90233800e+00 1.48641310e+00 8.93938530e-02
48339 5.90401810e+00 1.48706290e+00 9.01294670e-02
48340 5.90569920e+00 1.48767920e+00 9.07811520e-02
48341 5.90738130e+00 1.48829380e+00 9.13773070e-02
48342 5.90906430e+00 1.48890520e+00 9.18842420e-02
48343 5.91074830e+00 1.48946170e+00 9.22943400e-02
48344 5.91243320e+00 1.48991930e+00 9.26584120e-02
48345 5.91411910e+00 1.49028450e+00 9.30400950e-02
48346 5.91580600e+00 1.49058900e+00 9.34675410e-02
48347 5.91749380e+00 1.49085040e+00 9.39454900e-02
48348 5.91918260e+00 1.49107840e+00 9.45019570e-02
48349 5.92087230e+00 1.49133620e+00 9.51891290e-02
48350 5.92256300e+00 1.49172230e+00 9.59668560e-02
48351 5.92425470e+00 1.49226650e+00 9.67198900e-02
48352 5.92594740e+00 1.49293880e+00 9.73739130e-02
48353 5.92764100e+00 1.49363880e+00 9.78334240e-02
48354 5.92933560e+00 1.49423520e+00 9.81592270e-02
48355 5.93103110e+00 1.49470870e+00 9.84758160e-02
48356 5.93272760e+00 1.49509990e+00 9.88241890e-02
48357 5.93442510e+00 1.49544820e+00 9.92327130e-02
48358 5.93612360e+00 1.49577350e+00 9.96890010e-02
48359 5.93782300e+00 1.49610370e+00 1.00229580e-01
48360 5.93952340e+00 1.49649140e+00 1.00835753e-01
48361 5.94122480e+00 1.49697160e+00 1.01470917e-01
48362 5.94292720e+00 1.49755700e+00 1.02069950e-01
48363 5.94463050e+00 1.49818400e+00 1.02551493e-01
48364 5.94633480e+00 1.49876970e+00 1.02951318e-01
48365 5.94804010e+00 1.49927660e+00 1.03322552e-01
48366 5.94974630e+00 1.49973590e+00 1.03754567e-01
48367 5.95145360e+00 1.50021120e+00 1.04238035e-01
48368 5.95316180e+00 1.50073500e+00 1.04749999e-01
48369 5.95487100e+00 1.50131350e+00 1.05248252e-01
48370 5.95658120e+00 1.50192570e+00 1.05710737e-01
48371 5.95829240e+00 1.50255960e+00 1.06139065e-01
48372 5.96000450e+00 1.50319750e+00 1.06516704e-01
48373 5.96171770e+00 1.50380990e+00 1.06856389e-01
48374 5.96343180e+00 1.50439910e+00 1.07197038e-01
48375 5.96514690e+00 1.50497460e+00 1.07534350e-01
48376 5.96686300e+00 1.50555060e+00 1.07893708e-01
48377 5.96858010e+00 1.50615120e+00 1.08259325e-01
48378 5.97029810e+00 1.50679390e+00 1.08619452e-01
48379 5.97201720e+00 1.50746610e+00 1.08922240e-01
48380 5.97373730e+00 1.50813000e+00 1.09171448e-01
48381 5.97545830e+00 1.50877930e+00 1.09387367e-01
48382 5.97718030e+00 1.50937730e+00 1.09543434e-01
48383 5.97890340e+00 1.50993140e+00 1.09739413e-01
48384 5.98062740e+00 1.51048180e+00 1.09930021e-01
48385 5.98235240e+00 1.51101610e+00 1.10117253e-01
48386 5.98407840e+00 1.51153920e+00 1.10305834e-01
48387 5.98580540e+00 1.51202990e+00 1.10473776e-01
48388 5.98753340e+00 1.51247290e+00 1.10674859e-01
48389 5.98926240e+00 1.51290720e+00 1.10936492e-01
48390 5.99099240e+00 1.51335860e+00 1.11240115e-01
48391 5.99272340e+00 1.51385530e+00 1.11595332e-01
48392 5.99445540e+00 1.51442730e+00 1.11956299e-01
48393 5.99618840e+00 1.51504590e+00 1.12268891e-01
48394 5.99792240e+00 1.51568540e+00 1.12558602e-01
48395 5.99965740e+00 1.51635210e+00 1.12816264e-01
48396 6.00139340e+00 1.51702490e+00 1.13022431e-01
48397 6.00313050e+00 1.51769690e+00 1.13205769e-01
48398 6.00486850e+00 1.51837510e+00 1.13349147e-01
48399 6.00660750e+00 1.51902670e+00 1.13434309e-01
48400 6.00834760e+00 1.51963740e+00 1.13511534e-01
48401 6.01008860e+00 1.52023130e+00 1.13584937e-01
48402 6.01183070e+00 1.52077410e+00 1.13623212e-01
48403 6.01357370e+00 1.52128390e+00 1.13734259e-01
48404 6.01531780e+00 1.52180820e+00 1.13858554e-01
48405 6.01706290e+00 1.52234040e+00 1.14009709e-01
48406 6.01880900e+00 1.52292080e+00 1.14192690e-01
48407 6.02055610e+00 1.52354520e+00 1.14335031e-01
48408 6.02230420e+00 1.52420310e+00 1.14464800e-01
48409 6.02405340e+00 1.52489480e+00 1.14528683e-01
48410 6.02580350e+00 1.52557930e+00 1.14517293e-01
48411 6.02755470e+00 1.52621390e+00 1.14437513e-01
48412 6.02930690e+00 1.52677330e+00 1.14338752e-01
48413 6.03106010e+00 1.52728380e+00 1.14271923e-01
48414 6.03281440e+00 1.52777650e+00 1.14229000e-01
48415 6.03456960e+00 1.52828550e+00 1.14219206e-01
48416 6.03632590e+00 1.52882180e+00 1.14183042e-01
48417 6.03808320e+00 1.52935180e+00 1.14104939e-01
48418 6.03984150e+00 1.52986420e+00 1.14000808e-01
48419 6.04160090e+00 1.53034270e+00 1.13845239e-01
48420 6.04336120e+00 1.53072510e+00 1.13644692e-01
48421 6.04512260e+00 1.53099120e+00 1.13499268e-01
48422 6.04688510e+00 1.53119540e+00 1.13468661e-01
48423 6.04864850e+00 1.53141820e+00 1.13574323e-01
48424 6.05041300e+00 1.53174480e+00 1.13775567e-01
48425 6.05217850e+00 1.53217780e+00 1.13963466e-01
48426 6.05394510e+00 1.53271220e+00 1.14141892e-01
48427 6.05571260e+00 1.53332350e+00 1.14198804e-01
48428 6.05748120e+00 1.53388290e+00 1.14118234e-01
48429 6.05925090e+00 1.53439260e+00 1.14055744e-01
48430 6.06102160e+00 1.53485990e+00 1.13910514e-01
48431 6.06279330e+00 1.53522920e+00 1.13782498e-01
48432 6.06456600e+00 1.53559450e+00 1.13745457e-01
48433 6.06633980e+00 1.53596870e+00 1.13657959e-01
48434 6.06811460e+00 1.53629570e+00 1.13586259e-01
48435 6.06989050e+00 1.53659270e+00 1.13542247e-01
48436 6.07166740e+00 1.53686960e+00 1.13539354e-01
48437 6.07344530e+00 1.53715540e+00 1.13593038e-01
48438 6.07522430e+00 1.53745320e+00 1.13669705e-01
48439 6.07700430e+00 1.53780430e+00 1.13824609e-01
48440 6.07878540e+00 1.53824600e+00 1.13953058e-01
48441 6.08056750e+00 1.53871560e+00 1.14016087e-01
48442 6.08235070e+00 1.53920290e+00 1.14060946e-01
48443 6.08413490e+00 1.53968110e+00 1.14024027e-01
48444 6.08592010e+00 1.54011650e+00 1.13978827e-01
48445 6.08770640e+00 1.54053600e+00 1.13930585e-01
48446 6.08949380e+00 1.54093660e+00 1.13863779e-01
48447 6.09128220e+00 1.54130110e+00 1.13790579e-01
48448 6.09307160e+00 1.54163670e+00 1.13738538e-01
48449 6.09486210e+00 1.54195030e+00 1.13700645e-01
48450 6.09665370e+00 1.54224280e+00 1.13695636e-01
48451 6.09844630e+00 1.54253990e+00 1.13742491e-01
48452 6.10023990e+00 1.54287110e+00 1.13821607e-01
48453 6.10203460e+00 1.54324140e+00 1.13907262e-01
48454 6.10383040e+00 1.54366060e+00 1.13990044e-01
48455 6.10562720e+00 1.54411490e+00 1.14010321e-01
48456 6.10742510e+00 1.54450390e+00 1.13941077e-01
48457 6.10922410e+00 1.54482860e+00 1.13946432e-01
48458 6.11102410e+00 1.54514820e+00 1.13974536e-01
48459 6.11282520e+00 1.54546230e+00 1.14051301e-01
48460 6.11462730e+00 1.54580620e+00 1.14185333e-01
48461 6.11643050e+00 1.54621830e+00 1.14350383e-01
48462 6.11823470e+00 1.54669220e+00 1.14487153e-01
48463 6.12004010e+00 1.54718280e+00 1.14587104e-01
48464 6.12184640e+00 1.54771380e+00 1.14704782e-01
48465 6.12365390e+00 1.54827340e+00 1.14742241e-01
48466 6.12546240e+00 1.54881960e+00 1.14765551e-01
48467 6.12727200e+00 1.54937340e+00 1.14775941e-01
48468 6.12908270e+00 1.54994290e+00 1.14769606e-01
48469 6.13089440e+00 1.55054030e+00 1.14738116e-01
48470 6.13270720e+00 1.55113170e+00 1.14631088e-01
48471 6.13452110e+00 1.55170080e+00 1.14511101e-01
48472 6.13633600e+00 1.55225220e+00 1.14342219e-01
48473 6.13815200e+00 1.55272940e+00 1.14136420e-01
48474 6.13996910e+00 1.55315810e+00 1.14007616e-01
48475 6.14178730e+00 1.55361710e+00 1.13926166e-01
48476 6.14360660e+00 1.55412240e+00 1.13850262e-01
48477 6.14542690e+00 1.55467280e+00 1.13759889e-01
48478 6.14724830e+00 1.55529570e+00 1.13643619e-01
48479 6.14907080e+00 1.55595250e+00 1.13383202e-01
48480 6.15089440e+00 1.55653240e+00 1.12998128e-01
48481 6.15271900e+00 1.55700750e+00 1.12572661e-01
48482 6.15454470e+00 1.55734640e+00 1.12103374e-01
48483 6.15637160e+00 1.55753780e+00 1.11720516e-01
48484 6.15819950e+00 1.55767170e+00 1.11488000e-01
48485 6.16002840e+00 1.55784150e+00 1.11390901e-01
48486 6.16185850e+00 1.55810460e+00 1.11372621e-01
48487 6.16368970e+00 1.55847130e+00 1.11366037e-01
48488 6.16552190e+00 1.55892790e+00 1.11325553e-01
48489 6.16735530e+00 1.55941980e+00 1.11198369e-01
48490 6.16918970e+00 1.55990050e+00 1.11032708e-01
48491 6.17102520e+00 1.56039460e+00 1.10861737e-01
48492 6.17286180e+00 1.56094950e+00 1.10659021e-01
48493 6.17469950e+00 1.56151750e+00 1.10315323e-01
48494 6.17653830e+00 1.56203080e+00 1.09884946e-01
48495 6.17837820e+00 1.56244370e+00 1.09344795e-01
48496 6.18021920e+00 1.56266950e+00 1.08763416e-01
48497 6.18206130e+00 1.56272440e+00 1.08296469e-01
48498 6.18390450e+00 1.56269170e+00 1.07991047e-01
48499 6.18574880e+00 1.56270810e+00 1.07910951e-01
48500 6.18759420e+00 1.56287590e+00 1.07909625e-01
48501 6.18944070e+00 1.56319160e+00 1.07908303e-01
48502 6.19128830e+00 1.56361600e+00 1.07812146e-01
48503 6.19313700e+00 1.56403420e+00 1.07573071e-01
48504 6.19498680e+00 1.56437840e+00 1.07300137e-01
48505 6.19683770e+00 1.56468040e+00 1.07047400e-01
48506 6.19868970e+00 1.56498390e+00 1.06826516e-01
48507 6.20054280e+00 1.56532890e+00 1.06621409e-01
48508 6.20239710e+00 1.56573510e+00 1.06380352e-01
48509 6.20425240e+00 1.56616680e+00 1.06036365e-01
48510 6.20610880e+00 1.56653650e+00 1.05573168e-01
48511 6.20796640e+00 1.56677290e+00 1.05063483e-01
48512 6.20982510e+00 1.56689230e+00 1.04613107e-01
48513 6.21168490e+00 1.56697910e+00 1.04262833e-01
48514 6.21354580e+00 1.56709800e+00 1.03960598e-01
48515 6.21540780e+00 1.56723170e+00 1.03635599e-01
48516 6.21727090e+00 1.56731640e+00 1.03287837e-01
48517 6.21913520e+00 1.56732900e+00 1.02990457e-01
48518 6.22100050e+00 1.56732750e+00 1.02808751e-01
48519 6.22286700e+00 1.56740630e+00 1.02728208e-01
48520 6.22473460e+00 1.56761690e+00 1.02658261e-01
48521 6.22660330e+00 1.56793100e+00 1.02497019e-01
48522 6.22847320e+00 1.56825870e+00 1.02196315e-01
48523 6.23034420e+00 1.56850780e+00 1.01783763e-01
48524 6.23221630e+00 1.56863260e+00 1.01337537e-01
48525 6.23408950e+00 1.56864890e+00 1.00936369e-01
48526 6.23596380e+00 1.56861020e+00 1.00618545e-01
48527 6.23783930e+00 1.56856590e+00 1.00376556e-01
48528 6.23971590e+00 1.56853800e+00 1.00185409e-01
48529 6.24159370e+00 1.56852930e+00 1.00031774e-01
48530 6.24347250e+00 1.56854810e+00 9.99146040e-02
48531 6.24535250e+00 1.56861090e+00 9.98248320e-02
48532 6.24723370e+00 1.56872930e+00 9.97358980e-02
48533 6.24911590e+00 1.56889550e+00 9.96171640e-02
48534 6.25099930e+00 1.56908850e+00 9.94499550e-02
48535 6.25288390e+00 1.56928450e+00 9.92276990e-02
48536 6.25476950e+00 1.56945930e+00 9.89496990e-02
48537 6.25665630e+00 1.56958610e+00 9.86249560e-02
48538 6.25854430e+00 1.56964370e+00 9.82790480e-02
48539 6.26043340e+00 1.56963010e+00 9.79456130e-02
48540 6.26232360e+00 1.56955690e+00 9.76484960e-02
48541 6.26421500e+00 1.56943590e+00 9.74001090e-02
48542 6.26610750e+00 1.56927640e+00 9.72188090e-02
48543 6.26800110e+00 1.56910560e+00 9.71337030e-02
48544 6.26989590e+00 1.56898060e+00 9.71558300e-02
48545 6.27179190e+00 1.56896240e+00 9.72448290e-02
48546 6.27368900e+00 1.56906930e+00 9.73177940e-02
48547 6.27558720e+00 1.56925710e+00 9.73017900e-02
48548 6.27748660e+00 1.56945280e+00 9.71785180e-02
48549 6.27938720e+00 1.56959930e+00 9.69792270e-02
48550 6.28128880e+00 1.56967520e+00 9.67479470e-02
48551 6.28319170e+00 1.56968010e+00 9.65191030e-02
48552 6.28509570e+00 1.56962240e+00 9.63214210e-02
48553 6.28700080e+00 1.56952160e+00 9.61822130e-02
48554 6.28890710e+00 1.56941130e+00 9.61157950e-02
48555 6.29081460e+00 1.56932520e+00 9.61124280e-02
48556 6.29272320e+00 1.56928200e+00 9.61465710e-02
48557 6.29463300e+00 1.56928150e+00 9.61957150e-02
48558 6.29654390e+00 1.56931770e+00 9.62479740e-02
48559 6.29845600e+00 1.56938600e+00 9.62960740e-02
48560 6.30036930e+00 1.56948170e+00 9.63330600e-02
48561 6.30228370e+00 1.56959950e+00 9.63543040e-02
48562 6.30419930e+00 1.56973630e+00 9.63558240e-02
48563 6.30611610e+00 1.56988690e+00 9.63281500e-02
48564 6.30803400e+00 1.57003410e+00 9.62600600e-02
48565 6.30995310e+00 1.57015150e+00 9.61555730e-02
48566 6.31187330e+00 1.57021950e+00 9.60426180e-02
48567 6.31379480e+00 1.57024420e+00 9.59565320e-02
48568 6.31571730e+00 1.57025120e+00 9.59153660e-02
48569 6.31764110e+00 1.57026510e+00 9.59158910e-02
48570 6.31956600e+00 1.57030090e+00 9.59486500e-02
48571 6.32149220e+00 1.57037100e+00 9.60044040e-02
48572 6.32341940e+00 1.57048600e+00 9.60646090e-02
48573 6.32534790e+00 1.57064110e+00 9.61009680e-02
48574 6.32727750e+00 1.57081490e+00 9.60949420e-02
48575 6.32920830e+00 1.57096890e+00 9.60432230e-02
48576 6.33114030e+00 1.57109200e+00 9.59944070e-02
48577 6.33307350e+00 1.57121850e+00 9.59615440e-02
48578 6.33500790e+00 1.57133820e+00 9.58965910e-02
48579 6.33694340e+00 1.57143700e+00 9.58429610e-02
48580 6.33888010e+00 1.57152000e+00 9.57815940e-02
48581 6.34081800e+00 1.57155740e+00 9.57262050e-02
48582 6.34275710e+00 1.57157860e+00 9.57489490e-02
48583 6.34469740e+00 1.57161800e+00 9.58074040e-02
48584 6.34663880e+00 1.57170970e+00 9.59388100e-02
48585 6.34858150e+00 1.57189040e+00 9.60627250e-02
48586 6.35052530e+00 1.57212600e+00 9.61380660e-02
48587 6.35247040e+00 1.57239690e+00 9.61681020e-02
48588 6.35441660e+00 1.57266050e+00 9.61123300e-02
48589 6.35636400e+00 1.57289600e+00 9.60382190e-02
48590 6.35831260e+00 1.57309850e+00 9.59177260e-02
48591 6.36026240e+00 1.57326900e+00 9.58074080e-02
48592 6.36221340e+00 1.57341050e+00 9.56630340e-02
48593 6.36416560e+00 1.57347320e+00 9.55114160e-02
48594 6.36611900e+00 1.57348240e+00 9.54392120e-02
48595 6.36807360e+00 1.57347160e+00 9.54174700e-02
48596 6.37002940e+00 1.57346040e+00 9.54924960e-02
48597 6.37198640e+00 1.57351440e+00 9.56617810e-02
48598 6.37394460e+00 1.57369350e+00 9.58780220e-02
48599 6.37590400e+00 1.57400220e+00 9.60409890e-02
48600 6.37786460e+00 1.57439160e+00 9.60909180e-02
48601 6.37982640e+00 1.57473360e+00 9.59656880e-02
48602 6.38178950e+00 1.57497170e+00 9.58347500e-02
48603 6.38375370e+00 1.57513500e+00 9.56994030e-02
48604 6.38571910e+00 1.57522690e+00 9.56309350e-02
48605 6.38768580e+00 1.57535990e+00 9.56953500e-02
48606 6.38965370e+00 1.57557200e+00 9.57347630e-02
48607 6.39162270e+00 1.57580330e+00 9.57692370e-02
48608 6.39359300e+00 1.57608650e+00 9.58312060e-02
48609 6.39556450e+00 1.57644830e+00 9.58501600e-02
48610 6.39753720e+00 1.57684550e+00 9.57835070e-02
48611 6.39951120e+00 1.57725440e+00 9.56467670e-02
48612 6.40148630e+00 1.57762490e+00 9.53898380e-02
48613 6.40346270e+00 1.57789380e+00 9.50836860e-02
48614 6.40544030e+00 1.57808510e+00 9.47978640e-02
48615 6.40741910e+00 1.57822010e+00 9.45178120e-02
48616 6.40939920e+00 1.57830580e+00 9.42743060e-02
48617 6.41138050e+00 1.57835660e+00 9.40601800e-02
48618 6.41336290e+00 1.57835190e+00 9.38782460e-02
48619 6.41534670e+00 1.57833070e+00 9.38166740e-02
48620 6.41733160e+00 1.57836600e+00 9.38304920e-02
48621 6.41931780e+00 1.57848280e+00 9.38882190e-02
48622 6.42130520e+00 1.57872760e+00 9.39503540e-02
48623 6.42329380e+00 1.57902450e+00 9.38495750e-02
48624 6.42528370e+00 1.57925980e+00 9.36791930e-02
48625 6.42727480e+00 1.57943390e+00 9.34799570e-02
48626 6.42926710e+00 1.57948160e+00 9.32453040e-02
48627 6.43126070e+00 1.57943910e+00 9.31863430e-02
48628 6.43325550e+00 1.57946180e+00 9.32787480e-02
48629 6.43525160e+00 1.57962160e+00 9.34496980e-02
48630 6.43724880e+00 1.57997730e+00 9.36319260e-02
48631 6.43924740e+00 1.58051360e+00 9.36451920e-02
48632 6.44124710e+00 1.58104590e+00 9.33720480e-02
48633 6.44324810e+00 1.58141050e+00 9.29395750e-02
48634 6.44525040e+00 1.58157060e+00 9.24629620e-02
48635 6.44725390e+00 1.58150670e+00 9.20424270e-02
48636 6.44925860e+00 1.58133770e+00 9.18804330e-02
48637 6.45126460e+00 1.58124200e+00 9.19108300e-02
48638 6.45327190e+00 1.58129190e+00 9.20554400e-02
48639 6.45528030e+00 1.58155630e+00 9.22371110e-02
48640 6.45729010e+00 1.58199620e+00 9.22442940e-02
48641 6.45930110e+00 1.58239290e+00 9.20095760e-02
48642 6.46131330e+00 1.58267730e+00 9.17591690e-02
48643 6.46332680e+00 1.58290750e+00 9.14779240e-02
48644 6.46534160e+00 1.58303790e+00 9.11789120e-02
48645 6.46735760e+00 1.58315830e+00 9.10127620e-02
48646 6.46937480e+00 1.58329860e+00 9.07849700e-02
48647 6.47139340e+00 1.58339230e+00 9.05987260e-02
48648 6.47341320e+00 1.58353930e+00 9.04878660e-02
48649 6.47543420e+00 1.58371910e+00 9.02855710e-02
48650 6.47745650e+00 1.58386420e+00 9.00863270e-02
48651 6.47948010e+00 1.58400030e+00 8.98864250e-02
48652 6.48150490e+00 1.58411290e+00 8.96837350e-02
48653 6.48353100e+00 1.58424920e+00 8.95369070e-02
48654 6.48555840e+00 1.58442800e+00 8.93343260e-02
48655 6.48758700e+00 1.58459190e+00 8.90757440e-02
48656 6.48961690e+00 1.58469010e+00 8.87573770e-02
48657 6.49164810e+00 1.58464850e+00 8.84365410e-02
48658 6.49368060e+00 1.58457270e+00 8.83076300e-02
48659 6.49571430e+00 1.58453290e+00 8.81861250e-02
48660 6.49774930e+00 1.58447190e+00 8.81503930e-02
48661 6.49978560e+00 1.58453850e+00 8.82817750e-02
48662 6.50182310e+00 1.58474380e+00 8.83094970e-02
48663 6.50386190e+00 1.58501880e+00 8.83359800e-02
48664 6.50590210e+00 1.58542030e+00 8.82739410e-02
48665 6.50794340e+00 1.58580680e+00 8.79695470e-02
48666 6.50998610e+00 1.58607470e+00 8.76090290e-02
48667 6.51203010e+00 1.58622380e+00 8.71880200e-02
48668 6.51407530e+00 1.58626330e+00 8.68274120e-02
48669 6.51612180e+00 1.58624900e+00 8.65169320e-02
48670 6.51816960e+00 1.58619580e+00 8.62703960e-02
48671 6.52021870e+00 1.58613290e+00 8.60998240e-02
48672 6.52226910e+00 1.58608200e+00 8.59965030e-02
48673 6.52432080e+00 1.58609000e+00 8.59783800e-02
48674 6.52637370e+00 1.58616510e+00 8.59652520e-02
48675 6.52842800e+00 1.58635640e+00 8.60143110e-02
48676 6.53048360e+00 1.58665340e+00 8.59318770e-02
48677 6.53254040e+00 1.58699350e+00 8.57794120e-02
48678 6.53459850e+00 1.58732700e+00 8.54528090e-02
48679 6.53665800e+00 1.58750720e+00 8.50054620e-02
48680 6.53871870e+00 1.58754740e+00 8.46371750e-02
48681 6.54078070e+00 1.58753420e+00 8.43407130e-02
48682 6.54284410e+00 1.58754940e+00 8.41612140e-02
